group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
CD56dim,RNF157,-7.0515547,-1.1459105,1.7692982599314517e-12,5.524740858490091e-12,0.035738031914893616,0.10046920384300291
CD56dim,VPS35L,-7.0521545,-0.49705315,1.761685974306157e-12,5.505268669706741e-12,0.07945478723404255,0.14843226334996648
CD56dim,SEH1L,-7.0624022,-0.862636,1.636483902105765e-12,5.1180106398929324e-12,0.04288563829787234,0.10866165189543457
CD56dim,SLC25A1,-7.0684624,-0.22901785,1.5665957652418424e-12,4.903273130647394e-12,0.17503324468085107,0.2582855440530275
CD56dim,WDR7,-7.0699844,-0.47415277,1.5495131209601156e-12,4.853604137698092e-12,0.08992686170212766,0.15982721382289417
CD56dim,LRP8,-7.074216,-0.85874605,1.502959545179417e-12,4.711471928462122e-12,0.043550531914893616,0.1095553735011544
CD56dim,APOBEC3B,-7.0742493,-4.129333,1.5026001332358413e-12,4.711471928462122e-12,0.003324468085106383,0.06673121322707977
CD56dim,FHL1,-7.077425,-1.8128406,1.4685742046664557e-12,4.610908020930787e-12,0.016123670212765957,0.08028599091383035
CD56dim,AZI2,-7.083863,-0.24731308,1.4019071746442592e-12,4.405050038159495e-12,0.16323138297872342,0.24391152156103374
CD56dim,SPC25,-7.097053,-4.8351445,1.2744510582564606e-12,4.007707730366228e-12,0.0026595744680851063,0.0662098756237432
CD56dim,INCENP,-7.0994577,-0.74998325,1.2524722054902137e-12,3.9416906545718764e-12,0.05701462765957447,0.12378044239219484
CD56dim,CEP55,-7.1050744,-3.8615701,1.2025762815317158e-12,3.787641831595955e-12,0.004155585106382979,0.06784836523422953
CD56dim,ECT2,-7.106208,-2.1568975,1.1927478173213491e-12,3.759646390295821e-12,0.01180186170212766,0.07596633648618456
CD56dim,MRE11,-7.109178,-0.28256157,1.1673624896310602e-12,3.682531513031736e-12,0.1344747340425532,0.21151411335369033
CD56dim,SNRPA1,-7.1103554,-0.23335382,1.1574455657073009e-12,3.654129647063302e-12,0.2393617021276596,0.33350711253444554
CD56dim,HECTD4,-7.1110477,-0.312576,1.1516527833889986e-12,3.638713375636647e-12,0.1449468085106383,0.22156848141803828
CD56dim,GPATCH2L,-7.1141796,-0.4237443,1.1258056590790786e-12,3.559859791554399e-12,0.1110372340425532,0.1829894987711328
CD56dim,STAG1,-7.114206,-0.23761553,1.1255913605844004e-12,3.559859791554399e-12,0.21060505319148937,0.29768377150517616
CD56dim,ANO9,-7.1146426,-3.1692543,1.1220331018391614e-12,3.5535490161176928e-12,0.006150265957446809,0.07008266924852909
CD56dim,DIAPH3,-7.120208,-4.698896,1.077643113196883e-12,3.4156675537143672e-12,0.002327127659574468,0.06613539882326655
CD56dim,KIF23,-7.1221814,-3.866177,1.0623198131368587e-12,3.3697694310447546e-12,0.0038231382978723403,0.06769941163327624
CD56dim,TEC,-7.12354,-2.166251,1.0518960977962761e-12,3.3393526914167493e-12,0.012300531914893617,0.07671110449095107
CD56dim,SLIRP,-7.126979,-0.2287331,1.0259598340366042e-12,3.259602332125828e-12,0.25847739361702127,0.35830788709317046
CD56dim,MMAB,-7.136187,-0.52032375,9.595525136140559e-13,3.051041378741036e-12,0.06665558510638298,0.1358456840694124
CD56dim,ENOSF1,-7.1376786,-0.52177453,9.49203068750644e-13,3.020534824982161e-12,0.07097739361702128,0.14031429209801147
CD56dim,MDH1,-7.143986,-0.26550034,9.066250517475477e-13,2.8873409291323175e-12,0.33294547872340424,0.43792358680271093
CD56dim,PPIH,-7.1467433,-0.22711037,8.886076145379171e-13,2.8322155045033216e-12,0.18766622340425532,0.27474491695836745
CD56dim,VANGL1,-7.1489673,-0.9167145,8.743326827847869e-13,2.788939976984966e-12,0.0433843085106383,0.10977880390258435
CD56dim,MGST2,-7.1521387,-0.5994489,8.543603338159722e-13,2.7274072907133992e-12,0.060006648936170214,0.12854695762270052
CD56dim,UBAP2,-7.1556854,-0.62428004,8.325595796349106e-13,2.6599347592169665e-12,0.05967420212765957,0.12795114321888731
CD56dim,LRRC45,-7.159664,-0.87066287,8.087492024983623e-13,2.585928705030735e-12,0.03939494680851064,0.10612944067922842
CD56dim,CYSLTR1,-7.169481,-0.7965001,7.528266069230635e-13,2.409045142153803e-12,0.057180851063829786,0.12467416399791464
CD56dim,FANCL,-7.1767936,-1.2591422,7.136542757689469e-13,2.2855221001407424e-12,0.028257978723404256,0.09406419900201088
CD56dim,PLIN3,-7.1935024,-0.43445504,6.315005816042032e-13,2.0240403256544975e-12,0.09890292553191489,0.17084978029343859
CD56dim,CIP2A,-7.197564,-2.3696086,6.129768295875538e-13,1.966244842301696e-12,0.010638297872340425,0.07551947568332465
CD56dim,SMCO4,-7.198172,-1.6903696,6.102499291079327e-13,1.959068793283893e-12,0.017287234042553192,0.0826692485290832
CD56dim,LARS,-7.2058854,-0.22088741,5.766782491833204e-13,1.8527815234805473e-12,0.20445478723404256,0.2937365010799136
CD56dim,CCDC14,-7.206082,-0.4505266,5.75848165983913e-13,1.851601819883965e-12,0.09840425531914894,0.17040291949057867
CD56dim,DPYSL2,-7.218082,-1.055564,5.272585866993251e-13,1.696729160737973e-12,0.03357712765957447,0.1001712966410963
CD56dim,AHCYL1,-7.2228017,-0.31462726,5.092718851709342e-13,1.6401671019997883e-12,0.14428191489361702,0.22171743501899158
CD56dim,KIF15,-7.2263594,-4.0949726,4.961142123748742e-13,1.5990788473001584e-12,0.003989361702127659,0.06874208683994935
CD56dim,AURKB,-7.2275147,-4.139974,4.919130284120303e-13,1.5868162206839686e-12,0.0036569148936170214,0.06844417963804275
CD56dim,TXLNA,-7.232801,-0.3816504,4.73132396147277e-13,1.527465362864494e-12,0.1102061170212766,0.18440455798018918
CD56dim,ODF2,-7.233951,-0.30791473,4.69141501814914e-13,1.5158045292888984e-12,0.13597074468085107,0.21337603336560662
CD56dim,SLC38A5,-7.2353525,-0.7198176,4.64322270139851e-13,1.5014463060302377e-12,0.053357712765957445,0.12162061517837194
CD56dim,ECI2,-7.2372193,-0.30203217,4.579768382385927e-13,1.482125690092533e-12,0.1356382978723404,0.21315260296417665
CD56dim,SLC25A3,-7.2408004,-0.25265762,4.460446638439856e-13,1.4446790731789006e-12,0.6038896276595744,0.698443434870038
CD56dim,APEX2,-7.250526,-0.8790108,4.1515667772974456e-13,1.3457266701126242e-12,0.048204787234042555,0.11596037834214643
CD56dim,C2CD5,-7.2511907,-0.5348553,4.131238258593675e-13,1.340223279349124e-12,0.08577127659574468,0.1565502346019215
CD56dim,NBAS,-7.260123,-0.50949633,3.8673904486575116e-13,1.2556462495641272e-12,0.08776595744680851,0.15893349221717434
CD56dim,POLR2H,-7.2660437,-0.2544683,3.701693829779824e-13,1.2028249649975056e-12,0.14960106382978725,0.23132494228047962
CD56dim,CDKN3,-7.266107,-2.795049,3.699953028965718e-13,1.2028249649975056e-12,0.008477393617021276,0.07380650927236165
CD56dim,UTP18,-7.2668204,-0.38876042,3.6804807901780766e-13,1.1978782067300492e-12,0.10388962765957446,0.17807402993967378
CD56dim,ABRACL,-7.2674837,-0.27130517,3.662457451291507e-13,1.1929828831568426e-12,0.46476063829787234,0.5742161316749832
CD56dim,NCL,-7.274553,-0.1917915,3.4756988746043693e-13,1.1330721677601855e-12,0.7898936170212766,0.8359276085499366
CD56dim,NDUFA12,-7.2747602,-0.27287328,3.4703656766815226e-13,1.1322563382321445e-12,0.4451462765957447,0.5611082147910926
CD56dim,CDC27,-7.283485,-0.28655633,3.2530507682963515e-13,1.0622206590355433e-12,0.14893617021276595,0.22931406866761003
CD56dim,POLE,-7.285891,-1.2018414,3.195508705149319e-13,1.0442838905716729e-12,0.02892287234042553,0.09577716541297386
CD56dim,SMC5,-7.290217,-0.21501312,3.094562091995965e-13,1.0121216981180588e-12,0.22423537234042554,0.31816489163625533
CD56dim,PDCD11,-7.2982287,-0.5868332,2.915806257816029e-13,9.544374002671125e-13,0.0649933510638298,0.1351753928651225
CD56dim,MDM2,-7.2992945,-0.26722685,2.892809346088349e-13,9.476852894638327e-13,0.1737034574468085,0.2573918224473077
CD56dim,PTBP1,-7.305906,-0.26413104,2.754045722143728e-13,9.029658105389272e-13,0.3226396276595745,0.4262307291278767
CD56dim,FAH,-7.3112187,-0.4781408,2.6473034131066464e-13,8.686803652523859e-13,0.08410904255319149,0.15647575780144485
CD56dim,KDSR,-7.314277,-1.1320407,2.58770595564799e-13,8.498213319041017e-13,0.03274601063829787,0.1001712966410963
CD56dim,HMGB3,-7.3143377,-3.1537554,2.586534471732385e-13,8.498213319041017e-13,0.006316489361702127,0.07201906606092202
CD56dim,DCAF7,-7.3216367,-0.2325043,2.4496485796552793e-13,8.058054538339735e-13,0.3238031914893617,0.4343487003798317
CD56dim,USP39,-7.3289685,-0.26681188,2.3193115063994114e-13,7.635593436705881e-13,0.14893617021276595,0.23058017427571312
CD56dim,HNRNPF,-7.3293223,-0.23955911,2.313197259138968e-13,7.621737262401872e-13,0.6391289893617021,0.7182542637968273
CD56dim,C19orf38,-7.331561,-1.1080208,2.27487103746028e-13,7.501635737709083e-13,0.04321808510638298,0.11052357190735086
CD56dim,PHPT1,-7.3382792,-0.24566515,2.163574193049647e-13,7.14050888795263e-13,0.27992021276595747,0.38050197363521265
CD56dim,IL2RB,-7.3402057,-0.18845788,2.1326564769229039e-13,7.044282335005462e-13,0.7827460106382979,0.8161167796231474
CD56dim,GPAA1,-7.3504853,-0.24633387,1.9748817958307643e-13,6.528534862250461e-13,0.25615026595744683,0.3554032918745811
CD56dim,YBX1,-7.3519077,-0.17458567,1.9539780032995159e-13,6.464774204464899e-13,0.7676196808510638,0.8021896179340136
CD56dim,PSMB5,-7.3616247,-0.35283133,1.816849651575622e-13,6.016058448925901e-13,0.11220079787234043,0.1887986892083116
CD56dim,KIF2C,-7.367069,-3.8329227,1.744205350998849e-13,5.780299423359897e-13,0.003989361702127659,0.07008266924852909
CD56dim,CEP295,-7.36746,-0.83931607,1.7390974709697164e-13,5.768150815819955e-13,0.04837101063829787,0.11730096075072614
CD56dim,JARID2,-7.367996,-0.36119372,1.7321183216007677e-13,5.749770362160225e-13,0.12300531914893617,0.19982125567885603
CD56dim,SND1,-7.3681345,-0.2376611,1.73032403647233e-13,5.748584838778506e-13,0.2888962765957447,0.3936098905191033
CD56dim,LRR1,-7.3711734,-0.692672,1.6913261174397628e-13,5.623694488577765e-13,0.05485372340425532,0.1247486407983913
CD56dim,BCAP29,-7.371196,-0.25642377,1.6910455560804874e-13,5.623694488577765e-13,0.1510970744680851,0.23422953749906905
CD56dim,NUP93,-7.3751826,-0.48091415,1.6411972159015053e-13,5.466102301087445e-13,0.08111702127659574,0.15379459298428538
CD56dim,TRAF7,-7.376833,-0.44278663,1.6209917475246965e-13,5.403305825082322e-13,0.09474734042553191,0.1683920458777091
CD56dim,FNDC10,-7.38065,-1.6311033,1.575183773263827e-13,5.254991737327196e-13,0.018783244680851064,0.08594622775005585
CD56dim,SLF2,-7.3854237,-0.39798343,1.5196855801552867e-13,5.074075392839021e-13,0.1085438829787234,0.183585313174946
CD56dim,SLC29A1,-7.3863883,-2.1553326,1.5087059088994052e-13,5.041623755720652e-13,0.011968085106382979,0.07872197810382066
CD56dim,NT5C2,-7.388174,-0.29262027,1.4885877969056337e-13,4.978554504701116e-13,0.14727393617021275,0.22819691666046027
CD56dim,DENND6B,-7.3893833,-2.3427448,1.4751128709313685e-13,4.937616304372781e-13,0.01163563829787234,0.07827511730096075
CD56dim,GNB4,-7.393035,-3.2410514,1.4351494499043491e-13,4.807870853950919e-13,0.004820478723404255,0.07127429805615551
CD56dim,KCNQ5,-7.3998303,-1.4337629,1.36358638277853e-13,4.571957695820721e-13,0.02360372340425532,0.09115960378342146
CD56dim,SACS,-7.4013453,-0.69810194,1.3481193989200167e-13,4.523890600402741e-13,0.06283244680851063,0.13331347285320622
CD56dim,CDK4,-7.4030876,-0.27687663,1.330537108092506e-13,4.468638482258626e-13,0.19630984042553193,0.2842034706189022
CD56dim,HS2ST1,-7.4049935,-0.59796613,1.3115674363501723e-13,4.40863003815184e-13,0.06964760638297872,0.14098458330230132
CD56dim,PHIP,-7.4089627,-0.2367774,1.272909013470599e-13,4.282284317815304e-13,0.28058510638297873,0.38079988083711924
CD56dim,VPS29,-7.415554,-0.23524132,1.211175238053644e-13,4.0780311045577237e-13,0.2709441489361702,0.373799061592314
CD56dim,OPN3,-7.419288,-0.66508365,1.1775142250820844e-13,3.968034456889922e-13,0.057180851063829786,0.12802562001936396
CD56dim,TYW3,-7.4200745,-0.42851874,1.1705438104565836e-13,3.9478711988417663e-13,0.09890292553191489,0.1736054219110747
CD56dim,VDAC3,-7.428223,-0.24838194,1.1006613458016083e-13,3.715312559667876e-13,0.2712765957446808,0.3756609816042303
CD56dim,DBF4,-7.4348364,-0.292799,1.0469753621547525e-13,3.5370789261984885e-13,0.1502659574468085,0.23192075668429285
CD56dim,HMGXB4,-7.4417853,-0.36598027,9.933360500802087e-14,3.358701775419133e-13,0.1077127659574468,0.1841811275787592
CD56dim,ROCK2,-7.4478745,-0.5101371,9.485592865597404e-14,3.210014506124333e-13,0.08726728723404255,0.16027407462575408
CD56dim,HIST1H2AL,-7.449742,-2.3899355,9.352313041926398e-14,3.1675912081037756e-13,0.014461436170212765,0.08147761972145677
CD56dim,GTSE1,-7.4528418,-3.1324534,9.135088534684693e-14,3.0966401812490486e-13,0.006482712765957447,0.0734341252699784
CD56dim,HAT1,-7.453776,-0.26079112,9.070598994886534e-14,3.077387275618841e-13,0.20528590425531915,0.2975348179042228
CD56dim,UTP4,-7.453965,-0.87787217,9.057584008057802e-14,3.0755803083388123e-13,0.04704122340425532,0.11655619274595963
CD56dim,IMPDH1,-7.455035,-0.33718392,8.984398135795333e-14,3.053321371553214e-13,0.12001329787234043,0.19900201087361288
CD56dim,SGO2,-7.4566617,-1.0938015,8.874219055344479e-14,3.0184418555593467e-13,0.03440824468085106,0.10307589185968571
CD56dim,RMI1,-7.457111,-1.1300881,8.844030483396298e-14,3.010733781581718e-13,0.03307845744680851,0.10173530945110598
CD56dim,DNMT3A,-7.457796,-0.47889528,8.798152556718046e-14,2.9976669699209695e-13,0.09092420212765957,0.16489163625530648
CD56dim,CCDC34,-7.45952,-1.3647228,8.68384108921633e-14,2.9612416331513483e-13,0.023936170212765957,0.09205332538914128
CD56dim,HIST1H3C,-7.461088,-3.6831298,8.58106638698345e-14,2.9286915996530546e-13,0.00581781914893617,0.07268935726521189
CD56dim,TELO2,-7.464958,-0.68036246,8.332610611531969e-14,2.8463230099169836e-13,0.059507978723404256,0.13055783123557013
CD56dim,LSM4,-7.4674554,-0.28328776,8.176036488267115e-14,2.7952261498349114e-13,0.3221409574468085,0.4248901467192969
CD56dim,ITPR2,-7.4743576,-0.30506068,7.758198594749956e-14,2.6546445148845013e-13,0.17885638297872342,0.2623072912787667
CD56dim,SIGMAR1,-7.4747887,-0.34112048,7.732802473449727e-14,2.6482200251540164e-13,0.1077127659574468,0.18567066358829223
CD56dim,POLA1,-7.488891,-1.2279145,6.945792748138948e-14,2.3807344466628785e-13,0.02942154255319149,0.09816042302822671
CD56dim,EXOSC8,-7.4894743,-0.29598963,6.914999632325233e-14,2.3722125668354144e-13,0.13680186170212766,0.21873836299992552
CD56dim,ANKRD36,-7.491614,-0.4858421,6.803187674648897e-14,2.3358584290639986e-13,0.10089760638297872,0.1753183883220377
CD56dim,CSE1L,-7.494885,-0.44535857,6.635647391789941e-14,2.280291199927815e-13,0.08859707446808511,0.1634765770462501
CD56dim,SGK1,-7.4979105,-2.688051,6.484319991926118e-14,2.230204640387315e-13,0.00997340425531915,0.07738139569524093
CD56dim,UMPS,-7.5025387,-0.63636523,6.25934356157561e-14,2.156535249466188e-13,0.06466090425531915,0.13636702167274894
CD56dim,ZNF367,-7.5159173,-2.211311,5.6513334231254886e-14,1.9487356631467203e-13,0.01180186170212766,0.07969017651001713
CD56dim,PDZD8,-7.524696,-0.42440203,5.2843149514547286e-14,1.8237497675426154e-13,0.11353058510638298,0.18991584121546137
CD56dim,EEF1G,-7.5277214,-0.14395367,5.163346783426741e-14,1.7835394761404978e-13,0.8289561170212766,0.8479928502271542
CD56dim,NUP205,-7.5407085,-0.45535222,4.674252557725912e-14,1.615990512610514e-13,0.08560505319148937,0.16064645862813734
CD56dim,AP2S1,-7.5435195,-0.29119483,4.57454408551716e-14,1.5828872268225469e-13,0.35970744680851063,0.47389588143293365
CD56dim,KIF20B,-7.551128,-0.6488187,4.3150550673911514e-14,1.494391365330269e-13,0.06981382978723404,0.14195278170849782
CD56dim,CALU,-7.5516734,-0.32732475,4.297002739049572e-14,1.489429025667096e-13,0.1225066489361702,0.20227899009458553
CD56dim,IGFLR1,-7.552868,-0.25862384,4.257774604897771e-14,1.4771117449775443e-13,0.3248005319148936,0.43136962836076564
CD56dim,SNRNP200,-7.556168,-0.25530988,4.1511748825292167e-14,1.441380167544867e-13,0.3537234042553192,0.46912936620242796
CD56dim,PPRC1,-7.5588684,-0.78594714,4.0659048112863814e-14,1.412999065607778e-13,0.05236037234042553,0.12355701199076488
CD56dim,AIMP2,-7.566354,-0.5607361,3.838458487420017e-14,1.3351159956243538e-13,0.07180851063829788,0.14537871453042378
CD56dim,WDR77,-7.578629,-0.49404934,3.4922516366699233e-14,1.215753398318511e-13,0.0875997340425532,0.1628807626424369
CD56dim,IFRD2,-7.5836763,-0.679667,3.358983178856313e-14,1.170377414235649e-13,0.06083776595744681,0.13316451925225292
CD56dim,ITGB3BP,-7.585436,-0.49589124,3.3137148555116327e-14,1.1556111091583722e-13,0.07596409574468085,0.1505920905637894
CD56dim,TCHP,-7.5871787,-0.34484148,3.269464934691957e-14,1.1411744972746796e-13,0.13164893617021275,0.21218440455798018
CD56dim,SNRPB,-7.5877132,-0.27372685,3.256001581192288e-14,1.1374678012898822e-13,0.4845412234042553,0.5709391524540106
CD56dim,PAFAH1B3,-7.607517,-0.47205234,2.794122088518799e-14,9.769657652163634e-14,0.08144946808510638,0.1568481418038281
CD56dim,LMNB2,-7.6176195,-0.7632159,2.5839645317978223e-14,9.042745518102616e-14,0.05485372340425532,0.12683399121173755
CD56dim,ANKRD36C,-7.623844,-0.4103314,2.4623022011127147e-14,8.624526098468354e-14,0.1266622340425532,0.20548149251508155
CD56dim,PLEKHO1,-7.626296,-0.2698137,2.415945194567399e-14,8.46957123424154e-14,0.17652925531914893,0.26416921129068294
CD56dim,WNK1,-7.6273108,-0.2524537,2.3970168409071284e-14,8.41058540669168e-14,0.32646276595744683,0.43762567960080434
CD56dim,TSPAN5,-7.633571,-0.55738956,2.2833842217412497e-14,8.018908592594379e-14,0.07928856382978723,0.15357116258285544
CD56dim,MKKS,-7.6364374,-0.41542214,2.233143708885387e-14,7.84936277288361e-14,0.1023936170212766,0.17986147315111342
CD56dim,MZT1,-7.6391325,-0.34833515,2.1868995439175593e-14,7.693577990914896e-14,0.12516622340425532,0.20622626051984808
CD56dim,KIF11,-7.6482706,-3.4236565,2.0369996655766814e-14,7.17253403372071e-14,0.005984042553191489,0.07462575407760483
CD56dim,PLXNC1,-7.653028,-0.697522,1.9630148981742328e-14,6.918114178587605e-14,0.07064494680851063,0.14366574811946078
CD56dim,ASH2L,-7.6550884,-0.5149154,1.9317928685846924e-14,6.814084192538598e-14,0.0912566489361702,0.16675355626722277
CD56dim,RFC3,-7.660502,-1.60536,1.8520782959865572e-14,6.538670065265868e-14,0.0199468085106383,0.08959559097341178
CD56dim,LMO4,-7.6617594,-0.25256234,1.8340273097267347e-14,6.480661871825919e-14,0.2878989361702128,0.3945780889252998
CD56dim,TUBB4B,-7.664214,-0.38037503,1.7992952275300944e-14,6.363555181361961e-14,0.27992021276595747,0.36084009830937663
CD56dim,HEG1,-7.664934,-0.3757057,1.7892296938909882e-14,6.333556438552172e-14,0.13829787234042554,0.21888731660087882
CD56dim,NUP188,-7.665408,-0.66398805,1.782633317343918e-14,6.315795632750816e-14,0.07047872340425532,0.14381470172041408
CD56dim,JADE1,-7.668063,-0.301325,1.746129589771441e-14,6.191948899898728e-14,0.16522606382978725,0.25068891040440905
CD56dim,CCNG1,-7.680543,-0.28892305,1.584155969330549e-14,5.622558897357761e-14,0.16489361702127658,0.25091234080583896
CD56dim,SNHG15,-7.681483,-0.34864706,1.5725753951007216e-14,5.586413481707715e-14,0.12350398936170212,0.20458777090936173
CD56dim,MBD2,-7.6824446,-0.2604565,1.560808594402618e-14,5.549541668987086e-14,0.2736037234042553,0.3779697624190065
CD56dim,CD320,-7.6894503,-0.2963397,1.4776843268627552e-14,5.258663084920837e-14,0.1735372340425532,0.2609667088701869
CD56dim,TPRKB,-7.695008,-0.2924595,1.414857547366356e-14,5.03956383745808e-14,0.14029255319148937,0.22484546063901095
CD56dim,POC1B,-7.6952686,-0.4873868,1.411970064291556e-14,5.033761370023372e-14,0.0954122340425532,0.17204140910106502
CD56dim,THOP1,-7.70598,-0.7999698,1.2984324922211049e-14,4.633122184553452e-14,0.049035904255319146,0.12154613837789528
CD56dim,CENPE,-7.706451,-2.656768,1.2936487672841235e-14,4.620174168871869e-14,0.011136968085106383,0.08043494451478364
CD56dim,RBFA,-7.707927,-0.7687834,1.278778241070589e-14,4.571146527508808e-14,0.05069813829787234,0.12340805838981157
CD56dim,ATP2A3,-7.7106924,-0.28177854,1.2513682812969428e-14,4.477167374944339e-14,0.2327127659574468,0.3271021076934535
CD56dim,KMT5A,-7.7113047,-0.49956357,1.245378620749346e-14,4.459726484330693e-14,0.08311170212765957,0.1591569226186043
CD56dim,STAT1,-7.713693,-0.29043216,1.2222833329791474e-14,4.380943845803395e-14,0.2568151595744681,0.35346689506218815
CD56dim,VPS13A,-7.726155,-0.28409544,1.1084372467425999e-14,3.976456490556412e-14,0.18500664893617022,0.27437253295598424
CD56dim,ACAT1,-7.72769,-0.67559,1.095153133180166e-14,3.9323272286540964e-14,0.06316489361702128,0.1368883592760855
CD56dim,STT3A,-7.7295947,-0.2781865,1.0788940272533755e-14,3.8774268724290226e-14,0.1510970744680851,0.2378044239219483
CD56dim,C20orf27,-7.7296376,-0.4492373,1.0785310018672034e-14,3.8774268724290226e-14,0.08959441489361702,0.16705146346912936
CD56dim,BUB3,-7.7308,-0.29872507,1.0687282084001377e-14,3.847806330873583e-14,0.4627659574468085,0.5864303269531541
CD56dim,RIOK1,-7.73432,-0.42833343,1.03957183430301e-14,3.7462048082991344e-14,0.11136968085106383,0.190213748417368
CD56dim,HOOK3,-7.739739,-0.25209925,9.962102174220405e-15,3.593183832000146e-14,0.2215757978723404,0.3174201236314888
CD56dim,SELENOH,-7.7421036,-0.2668776,9.778510575387815e-15,3.5301482221616654e-14,0.5543550531914894,0.649065316154018
CD56dim,PFKFB3,-7.7541385,-1.0518345,8.894506769591817e-15,3.2139139185516955e-14,0.046875,0.11849258955835257
CD56dim,CMSS1,-7.755583,-1.0136733,8.79385736439727e-15,3.18041857663554e-14,0.038065159574468085,0.1100022343040143
CD56dim,HPF1,-7.7578897,-0.4398301,8.635427276907042e-15,3.12594652557721e-14,0.09674202127659574,0.17449914351679452
CD56dim,NUDCD1,-7.758575,-0.76091284,8.588888228892906e-15,3.111916024961198e-14,0.05701462765957447,0.1304088776346168
CD56dim,SLC25A24,-7.760579,-0.59923816,8.454247538688323e-15,3.0659102588171614e-14,0.07696143617021277,0.15193267297236912
CD56dim,SLK,-7.764467,-0.25732687,8.198941694351627e-15,2.9760223935940564e-14,0.23238031914893617,0.3304535637149028
CD56dim,SRPRB,-7.7671437,-0.4609251,8.027567990470345e-15,2.91646430171493e-14,0.09358377659574468,0.17137111789677514
CD56dim,AP1S1,-7.7691326,-0.5274884,7.9025413185709e-15,2.873651388571236e-14,0.0789561170212766,0.15520965219334176
CD56dim,CCNA2,-7.7757845,-3.8124604,7.498131397082395e-15,2.7290742118589244e-14,0.005319148936170213,0.07499813807998808
CD56dim,UBE2A,-7.7791343,-0.26081473,7.30223938178516e-15,2.660196496096597e-14,0.2310505319148936,0.33112385491919266
CD56dim,ELP6,-7.7816277,-0.37354317,7.159729524119013e-15,2.6106579850935325e-14,0.1102061170212766,0.19073508602070455
CD56dim,MRPS25,-7.798085,-0.4059575,6.285357022414766e-15,2.2939259205893304e-14,0.10172872340425532,0.1812765323601698
CD56dim,TM7SF3,-7.7984734,-0.3479894,6.2660479782253025e-15,2.2889672979818458e-14,0.12882313829787234,0.2118864973560736
CD56dim,C21orf58,-7.804817,-2.2999148,5.958786332014842e-15,2.178715295069412e-14,0.012466755319148936,0.08289267893051315
CD56dim,IL32,-7.8077693,-0.38325787,5.820903493622848e-15,2.1302483050769803e-14,0.35438829787234044,0.4286139867431295
CD56dim,RDX,-7.809049,-0.66802067,5.762108838808385e-15,2.1106625783180895e-14,0.06881648936170212,0.14344231771803084
CD56dim,NAA38,-7.8100605,-0.29721084,5.716045896372037e-15,2.0957088529320026e-14,0.3447473404255319,0.4487227228718254
CD56dim,CENPB,-7.811392,-0.4032937,5.6559984146818886e-15,2.0755957485071148e-14,0.11535904255319149,0.19609741565502345
CD56dim,RCAN3,-7.81402,-5.5078716,5.539218540612653e-15,2.034607361106576e-14,0.001163563829787234,0.07119982125567885
CD56dim,TST,-7.8210425,-0.65842354,5.23876661792283e-15,1.926017138942217e-14,0.06399601063829788,0.13897370968943173
CD56dim,PARVG,-7.8223915,-0.26843593,5.1829183433284516e-15,1.9072376608384366e-14,0.21293218085106383,0.3080360467714307
CD56dim,MPP1,-7.824221,-0.8066017,5.108092761303504e-15,1.8814337979018432e-14,0.05352393617021277,0.12728085201459746
CD56dim,AC025164.1,-7.824897,-1.149862,5.08072679124815e-15,1.8730790013818065e-14,0.04803856382978723,0.1198331719669323
CD56dim,MAP7D3,-7.8275437,-0.678316,4.974939818857279e-15,1.8357711508698446e-14,0.06665558510638298,0.14128249050420794
CD56dim,PRIM2,-7.8349595,-0.69998455,4.689929902793309e-15,1.7321994100806313e-14,0.058011968085106384,0.13256870484843972
CD56dim,SGO1,-7.842185,-2.5376036,4.4277303221408855e-15,1.6368688806435805e-14,0.010139627659574468,0.0808073285171669
CD56dim,SF3A2,-7.844818,-0.27260426,4.3358215919270815e-15,1.604374317086802e-14,0.3351063829787234,0.455649065316154
CD56dim,PHF6,-7.8464985,-0.38572627,4.27813919207683e-15,1.5844959970654925e-14,0.11386303191489362,0.19490578684739704
CD56dim,IRAK3,-7.851575,-2.9481654,4.108454774764173e-15,1.5230601574658658e-14,0.007646276595744681,0.07827511730096075
CD56dim,WDR5,-7.8541455,-0.7101403,4.025071978407054e-15,1.4935332016352703e-14,0.05851063829787234,0.13323899605272957
CD56dim,CCDC18,-7.8550324,-0.8604886,3.996680042479715e-15,1.4843751318401913e-14,0.0538563829787234,0.1275042824160274
CD56dim,TUBGCP3,-7.8606534,-0.58903813,3.821346296149874e-15,1.4205748312824809e-14,0.08095079787234043,0.15736947940716467
CD56dim,TIMM50,-7.8635173,-0.38757825,3.734954114512751e-15,1.3910443629470209e-14,0.11087101063829788,0.19222462203023757
CD56dim,SHMT2,-7.8849306,-0.2831287,3.1471039718355486e-15,1.1731981255677721e-14,0.23487367021276595,0.3343263573396887
CD56dim,POLR2I,-7.8876185,-0.24894792,3.080071909115504e-15,1.1492805631028e-14,0.22722739361702127,0.32866612050346317
CD56dim,CLTA,-7.888192,-0.28999373,3.0659524729915696e-15,1.145080288698999e-14,0.38563829787234044,0.5043568928278841
CD56dim,RPL23,-7.9065294,-0.2737978,2.646640303296005e-15,9.893982442228056e-15,0.5960771276595744,0.6945706412452521
CD56dim,UCHL5,-7.908305,-0.26222193,2.6091644302340574e-15,9.763010028939411e-15,0.20944148936170212,0.30647203396142103
